topicid,word,count
0,you,0.0175460935882449
0,all,0.0121864560813947
0,one,0.0094411192846688
0,start,0.0090798502577031
0,how,0.00857785281070344
0,will,0.00782978056999343
0,new,0.0062465178292408
0,the car,0.00590241272983219
0,brakes,0.00565157715043935
0,does,0.00564314430898553
0,like,0.00539353374475487
0,about,0.00529726368302771
0,your,0.00492296072566473
0,so,0.00487610536352403
0,battery,0.004756055900584
0,can,0.00470044659600422
0,brake,0.0044554954799125
0,same,0.00445496017951188
0,key,0.00435319429887581
0,for the,0.00402669706565973
0,replace,0.00400431700646456
0,check,0.00391033920591025
0,it is,0.00383271140077787
0,if,0.00372327712573627
0,then,0.00370142772691456
0,see,0.0034815136125428
0,some,0.00347617543897191
0,rotors,0.00343489710061269
0,to replace,0.0032884486138533
0,the key,0.00328031503936702
0,sure,0.0031697018370171
0,replace the,0.00301731606300435
0,its,0.00300613772742539
0,first,0.0030058545483954
0,i have,0.00295783009145468
0,where,0.00295050802247516
0,the dealer,0.00294226253111817
0,the brake,0.00290309074518807
0,found,0.00288038324619342
0,what,0.00285200337747424
0,other,0.00279160006860091
0,the battery,0.00276864121840723
0,now,0.00276789585185019
0,from the,0.00269837791962733
0,1,0.00267273880601792
0,much,0.00266261392367163
0,way,0.00263051690114101
0,system,0.00262495777837567
0,do,0.00258333799774338
0,unit,0.00252172313088948
0,did,0.00244406416272244
0,sensor,0.00241516788750683
0,go,0.00236655387544503
0,is the,0.00236525869701549
0,is a,0.00235625316822436
0,low,0.00231464242279697
0,also,0.00228082412260324
0,i had,0.00225552605506966
0,why,0.00224997695243015
0,front,0.00222438181610587
0,could,0.00220112268216491
0,position,0.00218633515778865
0,back,0.00217366237734328
0,need,0.00213495585747541
0,find,0.00209982071475564
0,there is,0.002070763519117
0,pedal,0.00206919904778684
0,down,0.0020208096453458
0,put,0.00201833155651412
0,more,0.00198545007338584
0,got,0.00198037431744866
0,have to,0.00196676054480741
0,up,0.00195853254869243
0,switch,0.00189139656471993
0,should,0.00187667727723774
0,have the,0.00187200391195814
0,try,0.00185337495415483
0,condition,0.00183062522814193
0,by,0.00180479467408701
0,code,0.00178492111768007
0,make,0.00178458508096375
0,good,0.00177424322591357
0,dash,0.00176377462441575
0,light,0.00176324600281863
0,them,0.00175527448974132
0,rear,0.00175049217039948
0,just,0.00174783051472632
0,body,0.00173290517963942
0,went,0.00172035956646378
0,so i,0.00171680398482344
0,should be,0.00171345762794755
0,which,0.00167971557984172
0,module,0.00167933318669146
0,throttle,0.0016518578716169
0,ignition,0.00164087223239518
0,to be,0.00163979484709672
0,i can,0.00162126963608329
0,set,0.00161921386718094
0,me,0.00159657179591909
0,again,0.00158773610797073
1,you,0.015680574873228
1,why,0.0111650456067338
1,up,0.00962591693910732
1,how,0.00885767556763965
1,all,0.00803108868392263
1,what,0.00744408848755604
1,bad,0.00644351040154502
1,some,0.00630036467122095
1,then,0.00597290717070199
1,any,0.00591724029999138
1,get,0.0056147894045307
1,abs,0.00555427358613704
1,battery,0.00485420153522389
1,need,0.00457872051739358
1,just,0.00445704158373501
1,the car,0.00440518298817607
1,module,0.00437693649420422
1,can,0.00429593401713672
1,system,0.00422192490682461
1,should,0.00392072498032973
1,by,0.00389430731205346
1,new,0.00387095877847255
1,brakes,0.00373563920638431
1,with the,0.003625363089757
1,same,0.00361608664391619
1,are,0.00357531831152951
1,time,0.0035364743808101
1,also,0.00347580774700614
1,where,0.00344413200328264
1,ignition,0.00329247394525174
1,something,0.00323077167077032
1,did,0.00318543667440174
1,only,0.00317982530881373
1,am,0.00306128966742987
1,i have,0.00305489305532134
1,1,0.00302091465258765
1,under,0.0030160005716044
1,could,0.0030010186334124
1,them,0.00298702865393014
1,to replace,0.00297506173236825
1,i would,0.00294940312417097
1,going,0.00293527943374038
1,do,0.00293080126355536
1,to be,0.00283410078232678
1,have a,0.00279397449647518
1,is the,0.00276716111377683
1,have to,0.0027295753513744
1,does,0.00269530700276637
1,sensor,0.00265918588098654
1,light,0.00262706294334867
1,now,0.00260272380369149
1,all the,0.00259967529166278
1,sure,0.0025915894267695
1,very,0.0025444417115394
1,think,0.00247380366125258
1,rear,0.00240566671224716
1,replace,0.00237561416723134
1,service,0.0023519237288312
1,at the,0.00232024729868424
1,like,0.00229631955364386
1,switch,0.00226457650640847
1,so,0.00224795819183573
1,started,0.00221541856501805
1,the same,0.00220539809276038
1,still,0.00220481172685344
1,power,0.00219478311551042
1,i am,0.00218397020583395
1,first,0.00218027198355721
